Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8
2020-10-26,0,[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],[26.15002400000003],,,,,,,,
2020-10-27,1,[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],[-12.049926000000141],"weekly news quiz for students: google lawsuit, supreme court, found painting ",,,,,,,
2020-10-28,0,[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],[-10.510009999999966],"facebook, google and twitter c.e.o.s return to washington to defend their content moderation.",,,,,,,
2020-10-29,1,[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],[11.979980999999952],,,,,,,,
2020-10-30,0,[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],[7.160033999999996],amazon and google’s true advantage,,,,,,,
2020-11-02,0,[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],[-45.84997599999997],,,,,,,,
2020-11-03,1,[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],[28.880004999999983],,,,,,,,
2020-11-04,1,[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],[19.980102999999872],,,,,,,,
2020-11-05,0,[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],[22.279907000000094],,,,,,,,
2020-11-06,1,[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],[14.930053999999927],,,,,,,,
2020-11-09,0,[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],[-34.56005899999991],,,,,,,,
2020-11-10,1,[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],[8.589966000000004],,,,,,,,
2020-11-11,1,[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],[-43.11999500000002],,,,,,,,
2020-11-12,1,[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],[44.88000499999998],,,,,,,,
2020-11-13,1,[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],[-51.099975000000086],,,,,,,,
2020-11-16,1,[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],[-2.130004999999983],,,,,,,,
2020-11-17,0,[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],[18.429932000000008],,,,,,,,
2020-11-18,0,[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],[38.84997599999997],,,,,,,,
2020-11-19,1,[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],[-17.630004999999983],,,,,,,,
2020-11-20,0,[25.540039000000206],[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],[7.8000489999999445],,,,,,,,
2020-11-23,0,[-23.02001999999993],[25.540039000000206],[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],[-27.900023999999803],,,,,,,,
2020-11-24,1,[-14.739991000000146],[-23.02001999999993],[25.540039000000206],[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],[9.300048999999944],,,,,,,,
2020-11-25,0,[38.38000499999998],[-14.739991000000146],[-23.02001999999993],[25.540039000000206],[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],[2.209961000000021],[2.709961000000021],,,,,,,,
2020-11-27,1,[],[-1.4599610000000212],[38.38000499999998],[-14.739991000000146],[-23.02001999999993],[25.540039000000206],[-18.449951000000056],[-6.789917000000287],[9.680053999999927],[19.39001499999995],,,,,,,,
